capture_date,insurer,product_family_id,product_name_zh,category,comparison_bucket,payment_mode,payment_term_years,policy_year,age,total_paid,guaranteed_cash_value,reversionary_bonus_cash_value,terminal_bonus_cash_value,total_surrender_value,surrender_to_paid_pct,guaranteed_to_paid_pct,pdf_file
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,1,31,33870,27775,50,0,27825,82.1523,82.0047,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,2,32,33870,27775,101,0,27876,82.3029,82.0047,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,3,33,33870,27775,155,500,28430,83.9386,82.0047,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,4,34,33870,27775,211,3500,31486,92.9613,82.0047,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,5,35,33870,27775,269,4500,32544,96.085,82.0047,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,10,40,33870,27775,593,9500,37868,111.804,82.0047,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,15,45,33870,27775,982,12500,41257,121.8099,82.0047,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,20,50,33870,33870,1500,15500,50870,150.1919,100,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,25,55,33870,33870,2343,25000,61213,180.7293,100,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_plus_ii,創逸致富(豐裕版) II 保險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,30,60,33870,33870,3405,36000,73275,216.3419,100,20260510_FWD_LIFESAVING_CreativeFortunePlusII_USD33870_SINGLE_minSI500000.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,1,32,15600,0,81,0,81,0.52,0,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,2,33,31200,2813,165,0,2978,9.54,9.02,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,3,34,46800,8424,252,1621,10298,22,18,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,4,35,62400,16848,343,4054,21245,34.05,27,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,5,36,78000,28086,436,7297,35820,45.92,36.01,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,6,37,93600,42121,534,10540,53196,56.83,45,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,7,38,109200,58970,635,13783,73389,67.21,54,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,8,39,124800,78624,740,17027,96391,77.24,63,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,9,40,140400,101091,849,20270,122211,87.04,72,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,10,41,156000,127921,962,22702,151586,97.17,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,11,42,156000,127921,1079,25945,154947,99.33,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,12,43,156000,127921,1200,29189,158311,101.48,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,13,44,156000,127921,1327,32432,161681,103.64,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,14,45,156000,127921,1457,35675,165055,105.8,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,15,46,156000,127921,1593,40540,170055,109.01,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,16,47,156000,127921,1734,47027,176683,113.26,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,17,48,156000,127921,1880,55135,184937,118.55,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,18,49,156000,127921,2032,64864,194818,124.88,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,19,50,156000,127921,2189,77027,207138,132.78,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,20,51,156000,127921,2433,92432,222787,142.81,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,21,52,156000,127921,2687,105405,236014,151.29,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,22,53,156000,127921,2950,113513,244385,156.66,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,23,54,156000,127921,3223,122432,253577,162.55,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,24,55,156000,127921,3506,132162,263589,168.97,82,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,25,56,156000,156000,3799,137027,296826,190.27,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,26,57,156000,156000,4104,151621,311726,199.82,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,27,58,156000,156000,4420,170270,330690,211.98,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,28,59,156000,156000,4748,191351,352099,225.7,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,29,60,156000,156000,5169,214864,376034,241.05,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,30,61,156000,156000,5687,241621,403309,258.53,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,31,62,156000,156000,6306,257027,419333,268.8,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,32,63,156000,156000,7029,272432,435462,279.14,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,33,64,156000,156000,7779,288648,452428,290.02,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,34,65,156000,156000,8638,305675,470314,301.48,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,35,66,156000,156000,9611,322702,488314,313.02,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,36,67,156000,156000,10620,341351,507972,325.62,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,37,68,156000,156000,11748,360000,527748,338.3,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,38,69,156000,156000,12999,380270,549270,352.1,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,39,70,156000,156000,14379,399729,570109,365.45,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,40,71,156000,156000,15891,421621,593513,380.46,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,41,72,156000,156000,17460,446756,620217,397.57,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,42,73,156000,156000,19088,474324,649412,416.29,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,43,74,156000,156000,20776,502702,679479,435.56,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,44,75,156000,156000,22610,531892,710502,455.45,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,45,76,156000,156000,24755,563513,744269,477.1,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,46,77,156000,156000,27062,595946,779008,499.36,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,47,78,156000,156000,29617,631621,817239,523.87,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,48,79,156000,156000,32430,667297,855728,548.54,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,49,80,156000,156000,35511,706216,897728,575.47,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,50,81,156000,156000,38789,746756,941546,603.56,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,51,82,156000,156000,42271,783243,981514,629.18,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,52,83,156000,156000,45883,819729,1021613,654.88,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,53,84,156000,156000,49630,859459,1065090,682.75,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,54,85,156000,156000,53519,900000,1109519,711.23,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,55,86,156000,156000,57553,942973,1156526,741.36,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,56,87,156000,156000,61738,986756,1204495,772.11,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,57,88,156000,156000,66080,1032973,1255053,804.52,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,58,89,156000,156000,70585,1081621,1308207,838.59,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,59,90,156000,156000,75259,1131892,1363151,873.81,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,60,91,156000,156000,80108,1185405,1421514,911.23,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,61,92,156000,156000,85139,1239730,1480870,949.28,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,62,93,156000,156000,90359,1298108,1544468,990.04,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,63,94,156000,156000,95775,1357297,1609072,1031.46,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,64,95,156000,156000,101393,1420540,1677934,1075.6,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,65,96,156000,156000,107223,1486216,1749439,1121.44,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,66,97,156000,156000,113271,1555135,1824406,1169.49,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,67,98,156000,156000,119545,1626486,1902032,1219.25,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,68,99,156000,156000,126055,1701081,1983137,1271.24,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,69,100,156000,156000,132809,1779730,2068540,1325.99,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,70,101,156000,156000,139898,1861622,2157520,1383.03,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,71,102,156000,156000,147495,1946757,2250253,1442.47,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,72,103,156000,156000,155378,2035946,2347324,1504.69,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,73,104,156000,156000,163556,2130000,2449556,1570.23,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,74,105,156000,156000,172041,2226487,2554528,1637.52,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,75,106,156000,156000,180843,2328649,2665493,1708.65,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,76,107,156000,156000,189976,2434865,2780842,1782.59,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,77,108,156000,156000,199452,2546757,2902209,1860.39,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,78,109,156000,156000,209283,2662703,3027986,1941.02,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,79,110,156000,156000,219482,2785135,3160618,2026.04,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,80,111,156000,156000,230064,2912433,3298497,2114.42,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,81,112,156000,156000,241043,3045406,3442449,2206.7,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,82,113,156000,156000,252433,3184865,3593299,2303.4,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,83,114,156000,156000,264251,3330811,3751063,2404.53,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,84,115,156000,156000,276512,3483244,3915756,2510.1,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_premier,創逸致富﹙豐盛版﹚,life-savings,10Y_ANNUAL,ANNUAL,10,85,116,156000,156000,289232,3642973,4088206,2620.64,100,20260511_FWD_LIFESAVING_CreativeFortunePremier_PREMIUM15600_ANNUAL_10pay.pdf
