capture_date,insurer,product_family_id,product_name_zh,category,comparison_bucket,payment_mode,payment_term_years,policy_year,age,total_paid,guaranteed_cash_value,reversionary_bonus_cash_value,terminal_bonus_cash_value,total_surrender_value,surrender_to_paid_pct,guaranteed_to_paid_pct,pdf_file
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,64,94,156000,181309,237198,6303616,6722125,4309.054487,116.223718,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,65,95,156000,181939,242060,6735066,7159065,4589.144231,116.627564,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,66,96,156000,182570,246961,7194876,7624407,4887.440385,117.032051,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,67,97,156000,183200,251900,7684887,8119988,5205.120513,117.435897,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,68,98,156000,184138,256879,8206770,8647788,5543.453846,118.037179,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,69,99,156000,184647,261898,8763362,9209908,5903.787179,118.363462,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,70,100,156000,185401,266958,9356193,9808553,6287.533974,118.846795,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,71,101,156000,186340,272057,9987697,10446095,6696.214744,119.448718,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,72,102,156000,186972,277198,10660930,11125101,7131.475,119.853846,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,73,103,156000,187912,282379,11377938,11848230,7595.019231,120.45641,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,74,104,156000,188544,287602,12142213,12618360,8088.692308,120.861538,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,75,105,156000,189177,292867,12956517,13438562,8614.462821,121.267308,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,76,106,156000,189810,298174,13824080,14312065,9174.400641,121.673077,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,77,107,156000,190751,303524,14748084,15242359,9770.742949,122.276282,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,78,108,156000,191693,308916,15732490,16233100,10405.833333,122.880128,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,79,109,156000,192326,314351,16781575,17288253,11082.213462,123.285897,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,80,110,156000,193268,319830,17898894,18411992,11802.558974,123.889744,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,81,111,156000,194211,325353,19089205,19608769,12569.723718,124.494231,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,82,112,156000,194845,330919,20357578,20883344,13386.758974,124.900641,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,83,113,156000,195788,336531,21708445,22240764,14256.9,125.505128,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,84,114,156000,196731,342187,23147498,23686417,15183.600641,126.109615,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,85,115,156000,197366,347889,24680775,25226031,16170.532692,126.516667,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,86,116,156000,198310,353636,26313783,26865730,17221.621795,127.121795,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,87,117,156000,199254,359429,28053308,28611992,18341.020513,127.726923,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,88,118,156000,199889,365268,29906619,30471778,19533.191026,128.133974,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,89,119,156000,200834,371154,31880456,32452445,20802.849359,128.739744,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,90,120,156000,201470,377088,33983289,34561847,22155.030128,129.147436,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,91,121,156000,203033,383068,36222279,36808382,23595.116667,130.149359,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,92,122,156000,203979,389097,38607847,39200923,25128.796795,130.755769,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,93,123,156000,205234,395174,41148572,41748980,26762.166667,131.560256,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,94,124,156000,206180,401299,43855188,44462667,28501.709615,132.166667,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,95,125,156000,206971,407473,46738286,47352731,30354.314744,132.673718,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,96,126,156000,207763,413697,49809208,50430669,32327.351923,133.18141,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,97,127,156000,208709,419971,53079982,53708663,34428.630128,133.787821,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,98,128,156000,209656,426294,56563774,57199726,36666.491026,134.394872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,99,129,156000,210603,432669,60274437,60917710,39049.814103,135.001923,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,100,130,156000,211861,439094,64226401,64877357,41588.049359,135.808333,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,101,131,156000,212541,445571,68436279,69094392,44291.276923,136.244231,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,102,132,156000,213223,452100,72920203,73585526,47170.208974,136.68141,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,103,133,156000,213907,458680,77695987,78368575,50236.266026,137.119872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,104,134,156000,214594,465314,82782632,83462540,53501.628205,137.560256,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,105,135,156000,215283,472000,88200325,88887609,56979.236538,138.001923,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,106,136,156000,215974,478740,93970593,94665308,60682.889744,138.444872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,107,137,156000,216667,485534,100116338,100818540,64627.269231,138.889103,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,108,138,156000,217362,492382,106662004,107371750,68828.044872,139.334615,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,1,31,15599,0,0,0,0,0.0,0.0,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,2,32,31199,0,274,0,274,0.878233,0.0,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,3,33,46798,3859,3020,6153,13033,27.849481,8.246079,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,4,34,62398,10836,5789,6788,23414,37.523639,17.365941,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,5,35,77997,20189,8580,7655,36425,46.700514,25.884329,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,6,36,93597,22762,11393,11641,45797,48.929987,24.319156,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,7,37,109196,32774,14228,15628,62631,57.356497,30.01392,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,8,38,124796,42731,17086,21044,80863,64.796147,34.240681,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,9,39,140395,65895,19967,44328,130191,92.731935,46.935432,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,10,40,155995,81839,22872,50135,154846,99.263438,52.462579,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,11,41,155995,82124,25799,56418,164342,105.350813,52.645277,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,12,42,155995,89553,28750,62499,180802,115.902433,57.407609,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,13,43,155995,94730,31724,71757,198212,127.063047,60.726305,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,14,44,155995,100080,34722,80207,215010,137.831341,64.155902,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,15,45,155995,104919,37744,82547,225211,144.370653,67.257925,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,16,46,155995,108816,40791,85970,235578,151.016379,69.756082,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,17,47,155995,112844,43861,98190,254896,163.400109,72.338216,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,18,48,155995,116787,46957,114410,278155,178.310202,74.865861,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,19,49,155995,120646,50077,135614,306338,196.376807,77.339658,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,20,50,155995,124635,53222,171219,349077,223.77448,79.896792,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,21,51,155995,128776,56392,184652,369820,237.071701,82.551364,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,22,52,155995,132854,59587,199413,391856,251.197795,85.16555,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,23,53,155995,136847,62808,215778,415435,266.313023,87.725248,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,24,54,155995,144721,66055,231927,442704,283.793711,92.772845,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,25,55,155995,145629,69328,257695,472652,302.991763,93.354915,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,26,56,155995,146629,72627,293184,512441,328.498349,93.995961,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,27,57,155995,147725,75952,322101,545779,349.869547,94.698548,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,28,58,155995,148594,79304,357315,585214,375.149204,95.255617,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,29,59,155995,148879,82683,396516,628079,402.627648,95.438315,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,30,60,155995,149165,86089,436179,671434,430.420206,95.621655,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,31,61,155995,149451,89522,481042,720017,461.564153,95.804994,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,32,62,155995,149739,92982,525906,768628,492.726049,95.989615,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,33,63,155995,150571,96471,573787,820830,526.189942,96.522965,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,34,64,155995,151406,99987,625511,876905,562.136607,97.058239,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,35,65,155995,152244,103531,681381,937157,600.760922,97.595436,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,36,66,155995,152812,107104,742017,1001933,642.28533,97.95955,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,37,67,155995,153929,110705,803635,1068270,684.810411,98.675599,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,38,68,155995,155050,114335,884492,1153878,739.689093,99.394211,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,39,69,155995,155623,117994,969784,1243402,797.078111,99.761531,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,40,70,155995,156970,121682,1057705,1336358,856.667201,100.62502,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,41,71,155995,157353,125400,1159318,1442072,924.434758,100.870541,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,42,72,155995,157735,129148,1253840,1540724,987.675246,101.11542,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,43,73,155995,158118,132925,1355396,1646440,1055.444085,101.360941,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,44,74,155995,158501,136733,1464491,1759726,1128.065643,101.606462,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,45,75,155995,158884,140571,1581704,1881161,1205.911087,101.851982,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,46,76,155995,159267,144440,1699726,2003435,1284.294368,102.097503,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_MONTHLY,MONTHLY,10,47,77,155995,159651,148340,1825663,2133655,1367.771403,102.343665,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_10pay_STANDARD_ROUNDED.pdf
